Date,Open,High,Low,Close,Adj Close,Volume
2006/4/3,61.401901,62.167,61.019299,61.9758,38.384811,37725209
2006/4/4,61.8801,61.9758,61.306301,61.688801,38.207062,26653669
2006/4/6,62.167,63.027802,62.0714,63.027802,39.036366,65636699
2006/4/7,63.123501,64.845001,62.740898,64.462402,39.924889,68181617
2006/4/10,63.888599,64.462402,63.506001,64.079903,39.687992,47331906
2006/4/11,63.6973,63.888599,62.836498,63.219101,39.15485,33915153
2006/4/12,62.262699,64.366798,62.262699,63.888599,39.569508,55796840
2006/4/13,64.079903,64.366798,63.4104,64.271202,39.806477,39164959
2006/4/14,64.079903,65.036301,63.6973,65.036301,40.280334,38892065
2006/4/17,65.036301,65.131897,64.462402,64.845001,40.161858,35193885
2006/4/18,64.845001,65.131897,63.9842,64.940697,40.221123,29590675
2006/4/19,65.897102,66.8535,65.897102,66.375298,41.10965,57104848
2006/4/20,66.183998,66.949097,66.183998,66.8535,41.405827,38494749
2006/4/21,66.375298,66.949097,66.183998,66.279602,41.050377,39472357
2006/4/24,65.4189,66.279602,65.131897,65.2276,40.398823,41773656
2006/4/25,65.131897,65.131897,63.888599,64.079903,39.687992,36433931
2006/4/26,63.888599,66.183998,63.6973,65.992699,40.872684,37492047
2006/4/27,65.705803,65.897102,64.271202,64.271202,39.806477,50857568
2006/4/28,64.940697,65.897102,64.079903,65.131897,40.339546,46648103
2006/5/2,63.6973,64.462402,63.6017,64.271202,39.806477,52414422
2006/5/3,64.462402,65.131897,64.079903,64.079903,39.687992,41723469
2006/5/4,65.036301,65.036301,64.462402,64.558098,39.984161,25590325
2006/5/5,65.131897,66.470901,65.036301,65.514503,40.576511,55011617
2006/5/8,66.566597,66.8535,65.897102,66.375298,41.10965,41549904
2006/5/9,66.088402,66.088402,64.749397,65.036301,40.280334,42165745
2006/5/10,64.558098,64.558098,62.262699,63.6017,39.391815,75295674
2006/5/11,62.358299,63.6973,62.358299,63.6973,39.451023,42994882
2006/5/12,62.167,62.549599,61.9758,62.0714,38.444023,57094393
2006/5/15,60.828098,61.115002,60.349899,60.445499,37.437019,61700128
2006/5/16,60.5411,61.019299,59.584702,59.680401,36.96315,58757895
2006/5/17,60.2542,61.210602,60.062901,60.923698,37.733196,33387140
2006/5/18,57.654701,57.931999,57.2845,57.746498,35.765392,58946967046
2006/5/19,57.746498,58.301201,57.2845,57.746498,35.765392,45212443815
2006/5/22,59.9673,60.062901,58.054501,58.150101,36.015354,66874654
2006/5/23,57.480598,59.010899,57.193699,58.437,36.19305,60425579
2006/5/24,58.437,59.010899,57.576199,58.3414,36.133839,58294707
2006/5/25,57.863201,58.245701,57.193699,57.193699,35.423016,53210100
2006/5/26,57.384998,57.958801,56.7155,56.906799,35.245316,62662053
2006/5/29,55.436699,56.5452,55.252201,55.6213,34.449139,35559315434
2006/5/30,57.384998,58.5327,57.193699,57.576199,35.659908,34352201
2006/6/1,58.819599,59.393398,57.958801,58.7239,36.370743,47066331
2006/6/2,59.393398,59.776001,59.010899,59.776001,37.022366,46201645
2006/6/5,59.9673,60.1586,57.384998,57.767502,35.778397,55459121
2006/6/6,57.671902,58.5327,57.384998,58.150101,36.015354,54823415
2006/6/7,57.863201,58.150101,57.480598,57.480598,35.600708,33273173
2006/6/8,57.002399,57.098,53.463699,53.463699,33.112827,80875881
2006/6/9,55.472099,56.332901,54.420101,55.950401,34.652973,71531623
2006/6/12,55.472099,56.046001,54.515701,54.9939,34.060566,55858529
2006/6/13,54.515701,54.707001,53.6549,53.750599,33.290516,54639395
2006/6/14,53.750599,56.237301,53.750599,55.567799,34.416012,58904274
2006/6/15,56.141602,56.237301,54.228802,54.324402,33.645912,45438379
2006/6/16,56.906799,57.002399,56.332901,56.8111,35.186043,57760421
2006/6/19,57.002399,57.098,56.4286,56.8111,35.186043,67351434
2006/6/20,54.279499,54.870499,53.392899,53.885399,34.862946,91355406
2006/6/21,53.885399,54.6735,53.7869,54.476501,35.245384,34227697
2006/6/22,55.757099,56.939301,55.363098,56.840801,36.775043,42459276
2006/6/23,56.151199,56.151199,55.0676,55.757099,36.073906,29058724
2006/6/26,55.1661,56.6437,55.1661,56.151199,36.328884,24011565
2006/6/27,56.5452,57.136299,55.954201,56.5452,36.583794,37100476
2006/6/28,55.1661,55.855701,54.969101,55.264599,35.755272,57331747
2006/6/29,55.264599,55.954201,55.264599,55.855701,36.137703,51614611
2006/6/30,57.5303,57.628899,56.939301,57.5303,37.221142,71963636
2006/7/3,57.628899,57.9244,57.333302,57.628899,37.284939,30083991
2006/7/4,58.121399,58.416901,57.727402,57.9244,37.476109,30927553
2006/7/5,57.825901,57.9244,56.742298,56.840801,36.775043,23413661
2006/7/6,56.5452,56.6437,55.954201,56.249699,36.392616,39664660
2006/7/7,56.249699,56.348202,55.363098,56.0527,36.26516,39109392
2006/7/10,55.1661,56.348202,54.870499,56.0527,36.26516,41145715
2006/7/11,55.560101,56.0527,55.363098,55.560101,35.946453,26654928
2006/7/12,56.939301,57.136299,55.855701,56.249699,36.392616,52523141
2006/7/13,55.757099,55.954201,55.461601,55.461601,35.882725,19841466
2006/7/14,54.377998,54.6735,54.181,54.279499,35.117928,52402342
2006/7/17,53.885399,54.0825,52.604801,52.998901,34.289406,56417127
2006/7/18,53.1959,53.491402,53.097401,53.294399,34.480579,29474921
2006/7/19,53.392899,53.885399,52.998901,52.998901,34.289406,32017788
2006/7/20,54.6735,55.461601,54.377998,55.363098,35.818993,48255591
2006/7/21,55.1661,55.1661,53.885399,54.0825,34.990471,43132298
2006/7/24,52.112301,52.2108,51.521198,52.112301,33.715782,74943003
2006/7/25,53.491402,53.6884,52.7033,52.998901,34.289406,43911908
2006/7/26,53.421501,53.421501,52.637299,52.833401,34.18232,39066180275
2006/7/27,52.833401,53.225399,52.637299,53.1269,34.372211,52802037776
2006/7/28,53.294399,53.6884,53.097401,53.589901,34.671768,41668500
2006/7/31,54.476501,54.6735,53.392899,53.984001,34.926746,39760081
2006/8/1,54.0825,54.476501,53.984001,54.279499,35.117928,21196647
2006/8/2,54.0825,54.377998,53.6884,54.0825,34.990471,22049345
2006/8/3,54.377998,54.575001,53.7869,54.0825,34.990471,32050272
2006/8/4,54.279499,54.575001,53.7869,54.0825,34.990471,35807218
2006/8/7,54.476501,54.476501,53.589901,53.7869,34.799217,21937682
2006/8/8,53.984001,54.6735,53.7869,54.6735,35.372841,21339778
2006/8/9,54.279499,55.0676,54.181,54.969101,35.564091,51550659
2006/8/10,54.969101,56.151199,54.969101,55.954201,36.201427,60819687
2006/8/11,56.6437,56.742298,56.151199,56.5452,36.583794,46873002
2006/8/14,56.5452,57.0378,56.446701,56.742298,36.711315,25133268
2006/8/15,56.939301,57.0378,56.446701,56.742298,36.711315,20543927
2006/8/16,57.9244,58.318401,57.628899,58.121399,37.603565,58560038
2006/8/17,59.106499,59.205002,58.416901,58.811001,38.049736,62238820
2006/8/18,59.303501,59.4021,58.5154,58.712502,37.986008,57626131
2006/8/21,58.416901,58.613998,56.742298,57.0378,36.902496,41620
2006/8/22,57.136299,57.9244,57.136299,57.9244,37.476109,20302
2006/8/23,57.9244,58.0229,56.348202,57.234798,37.029953,32399472
2006/8/24,56.348202,56.742298,55.855701,56.0527,36.26516,36856848
2006/8/25,56.151199,56.742298,55.855701,56.151199,36.328884,24699814
2006/8/28,56.151199,56.151199,55.0676,55.363098,35.818993,26852876
2006/8/29,55.855701,55.954201,55.461601,55.6586,36.010181,26054994
2006/8/30,56.5452,56.939301,56.151199,56.446701,36.520073,26826483
2006/8/31,57.333302,57.825901,57.136299,57.234798,37.029953,40281851
2006/9/1,57.431801,58.0229,57.431801,57.9244,37.476109,29076996
2006/9/4,58.219898,58.5154,58.0229,58.416901,37.794754,26855921
2006/9/5,58.5154,58.5154,57.628899,57.727402,37.348663,15028799
2006/9/6,57.628899,57.825901,56.348202,56.939301,36.838772,25035817
2006/9/7,55.954201,56.446701,55.954201,56.249699,36.392616,23380162
2006/9/8,55.479401,56.166,55.479401,55.5779,35.95797,30968923163
2006/9/11,56.0527,57.136299,55.363098,55.461601,35.882725,36606115
2006/9/12,55.6586,56.249699,55.363098,55.855701,36.137703,28685161
2006/9/13,56.939301,57.5303,56.742298,57.5303,37.221142,45216332
2006/9/14,58.121399,58.121399,56.742298,57.5303,37.221142,40731548
2006/9/15,57.342201,57.832802,57.048599,57.832802,37.416855,42647052304
2006/9/18,58.613998,59.205002,58.5154,59.007999,38.177189,61945452
2006/9/19,59.599098,59.993099,59.4021,59.599098,38.559616,51626793
2006/9/20,59.106499,59.205002,58.613998,59.007999,38.177189,34033809
2006/9/21,59.599098,59.796101,59.106499,59.599098,38.559616,34170850
2006/9/22,59.007999,59.303501,58.613998,58.811001,38.049736,28759264
2006/9/25,58.811001,59.106499,58.318401,58.811001,38.049736,16036810
2006/9/26,59.303501,59.796101,59.303501,59.599098,38.559616,26138234
2006/9/27,59.993099,60.091599,59.500599,59.993099,38.814522,35342295
2006/9/28,59.993099,60.190102,59.796101,59.993099,38.814522,74300434
2006/9/29,59.697601,59.796101,58.318401,58.811001,38.049736,46391837
2006/10/2,58.9095,59.599098,58.613998,59.303501,38.36837,44685426
2006/10/3,59.106499,59.4021,58.712502,59.106499,38.240917,31465565
2006/10/4,59.106499,59.106499,57.628899,57.628899,37.284939,46779612
2006/10/5,58.712502,59.8946,58.712502,59.796101,38.687077,45036657
2006/10/9,null,null,null,null,null,null
2006/10/11,59.796101,59.993099,59.500599,59.697601,38.623344,38087169
2006/10/12,60.091599,60.190102,59.697601,60.091599,38.87825,31482822
2006/10/13,60.8797,62.455898,60.8797,62.2589,40.280464,78219799
2006/10/16,63.047001,64.229103,62.357399,64.032097,41.427696,80407375
2006/10/17,63.047001,63.243999,61.864799,61.963299,40.089214,38272936
2006/10/18,61.175301,61.470798,60.584202,61.076698,39.515602,36902529
2006/10/19,60.387199,60.8797,59.8946,60.091599,38.87825,38504382
2006/10/20,60.2887,60.978199,60.2887,60.8797,39.388145,19804922
2006/10/23,60.091599,60.584202,59.993099,60.2887,39.005779,12936644
2006/10/24,60.7812,62.2589,60.7812,62.061798,40.152946,52962686
2006/10/25,61.963299,61.963299,61.076698,61.372299,39.706848,39131724
2006/10/26,61.262901,61.851002,60.2827,60.2827,39.0019,33418403235
2006/10/27,61.470798,61.963299,61.2738,61.569302,39.834305,38132850
2006/10/30,60.584202,60.7812,59.796101,59.796101,38.687077,60226859
2006/10/31,60.091599,60.485699,59.993099,60.091599,38.87825,27665984
2006/11/1,60.485699,60.584202,59.205002,59.303501,38.36837,54269141
2006/11/2,59.106499,60.2887,59.007999,59.8946,38.750801,38329782
2006/11/3,59.303501,60.584202,59.303501,60.190102,38.941982,59433038
2006/11/6,59.4021,59.8946,59.4021,59.599098,38.559616,36353351
2006/11/7,60.091599,60.387199,59.599098,59.697601,38.623344,40351894
2006/11/8,59.8946,60.091599,59.500599,59.500599,38.495888,28891229
2006/11/9,60.091599,60.387199,59.599098,59.599098,38.559616,42639967
2006/11/10,59.599098,60.190102,59.4021,59.8946,38.750801,32187313
2006/11/13,59.599098,59.697601,59.007999,59.106499,38.240917,27048793
2006/11/14,59.303501,59.8946,59.303501,59.8946,38.750801,24290722
2006/11/15,60.682701,61.2738,60.387199,60.8797,39.388145,52333314
2006/11/16,61.569302,61.7663,61.076698,61.2738,39.64312,36581752
2006/11/17,61.569302,61.864799,61.076698,61.470798,39.770576,30150989
2006/11/20,61.372299,61.372299,60.682701,61.2738,39.64312,34728149
2006/11/21,59.106499,62.061798,59.106499,62.061798,40.152946,44474282
2006/11/22,62.061798,62.1604,61.667801,62.061798,40.152946,36937043
2006/11/23,62.357399,62.7514,62.1604,62.554401,40.471649,44517932
2006/11/24,62.357399,62.7514,62.061798,62.455898,40.407921,24710980
2006/11/27,63.1455,63.7365,62.948399,63.638,41.172722,43691627
2006/11/28,63.047001,63.243999,62.652901,63.047001,40.790348,34585018
2006/11/29,63.441002,63.7365,62.455898,63.539501,41.108994,64572573
2006/11/30,63.933601,64.524597,63.441002,64.524597,41.746326,73244713
2006/12/1,64.426102,65.509697,63.638,65.509697,42.383678,70899794
2006/12/4,65.214203,65.706703,64.820198,65.312698,42.256226,51629838
2006/12/5,66.396301,66.494797,65.509697,65.903801,42.638653,47807925
2006/12/6,66.396301,66.987396,66.297798,66.888901,43.276001,48948916
2006/12/7,66.5933,66.691902,65.6082,66.002296,42.702381,35983848
2006/12/8,66.002296,66.002296,64.032097,65.1157,42.128773,38821099
2006/12/11,64.426102,65.6082,64.229103,65.509697,42.383678,35027608
2006/12/12,65.509697,65.509697,62.948399,63.243999,40.917805,42079623
2006/12/13,63.539501,64.032097,62.455898,63.933601,41.363964,39262674
2006/12/14,64.229103,64.327599,63.1455,63.1455,40.854076,23654244
2006/12/15,64.032097,64.524597,63.539501,63.933601,41.363964,34750482
2006/12/18,64.327599,66.002296,64.327599,65.6082,42.447407,33957676
2006/12/19,64.918701,64.918701,64.032097,64.1306,41.491421,36219355
2006/12/20,64.6231,64.6231,63.638,63.834999,41.300179,33437936
2006/12/21,63.834999,64.721603,63.834999,63.933601,41.363964,34600244
2006/12/22,64.524597,64.6231,64.1306,64.6231,41.810062,9512656
2006/12/25,64.426102,64.524597,63.933601,64.1306,41.491421,4135584
2006/12/26,64.032097,65.1157,64.032097,65.017197,42.065041,19243563
2006/12/27,65.017197,65.6082,65.017197,65.411201,42.31995,23128413
2006/12/28,65.509697,65.805298,65.1157,65.1157,42.128773,20507383
2006/12/29,65.214203,66.494797,64.524597,66.494797,43.021019,30997596
2007/1/2,66.790398,66.987396,66.297798,66.691902,43.14854,26292531
2007/1/3,66.790398,67.677002,66.494797,66.987396,43.339722,42463337
2007/1/4,66.691902,67.085899,66.5933,66.691902,43.14854,22444225
2007/1/5,66.494797,66.691902,65.509697,65.903801,42.638653,30905221
2007/1/8,65.1157,65.509697,64.721603,64.820198,41.93758,24350614
2007/1/9,64.918701,65.509697,64.918701,65.017197,42.065041,26319940
2007/1/10,64.426102,64.426102,63.047001,63.243999,40.917805,74638468
2007/1/11,63.7365,65.706703,63.7365,64.820198,41.93758,69732410
2007/1/12,66.494797,68.464996,66.002296,68.070999,44.040802,134447099
2007/1/15,68.366501,68.760597,67.775497,68.169502,44.104527,70399341
2007/1/16,68.169502,69.450203,68.070999,69.253098,44.805588,76456541
2007/1/17,68.8591,69.942703,68.169502,69.8442,45.18803,49354962
2007/1/18,69.595001,70.280602,69.496498,69.791,45.153606,55236213953
2007/1/19,68.464996,69.8442,68.464996,68.760597,44.48695,47456694
2007/1/22,68.957603,69.154602,67.874001,67.972504,43.97707,55429419
2007/1/23,67.775497,67.972504,67.184402,67.775497,43.849609,39219024
2007/1/24,69.942703,70.139702,68.957603,69.450203,44.933121,80198261
2007/1/25,69.8442,70.139702,69.548698,69.942703,45.251759,39276886
2007/1/26,66.002296,67.381401,66.002296,66.987396,43.339722,123692955
2007/1/29,67.282898,67.775497,66.987396,67.578499,43.722153,46715659
2007/1/30,66.654404,66.947998,66.555901,66.654404,43.124287,40901506770
2007/1/31,66.987396,67.184402,64.918701,66.396301,42.957291,84426221
2007/2/1,66.790398,66.790398,65.706703,66.002296,42.702381,34083550
2007/2/2,66.790398,66.987396,66.396301,66.790398,43.212273,52608410
2007/2/5,66.790398,67.184402,66.297798,66.790398,43.212273,26738167
2007/2/6,66.987396,67.874001,66.790398,67.874001,43.913345,36294474
2007/2/7,68.169502,68.366501,67.479897,67.775497,43.849609,31078805
2007/2/8,68.267998,68.267998,66.987396,67.381401,43.594635,42722191
2007/2/9,67.381401,67.775497,66.494797,66.987396,43.339722,60761826
2007/2/12,66.002296,66.888901,65.509697,66.002296,42.702381,52307936
2007/2/13,65.509697,66.1008,64.820198,64.820198,41.93758,59982216
2007/2/14,66.002296,66.297798,65.411201,66.297798,42.893562,36108708
2007/2/26,68.070999,68.169502,67.677002,67.874001,43.913345,92771493
2007/2/27,67.972504,69.056099,67.874001,68.267998,44.168251,77431053
2007/3/1,65.706703,66.987396,65.706703,65.706703,42.511139,93824169
2007/3/2,65.282204,65.674202,64.987602,65.478203,42.363297,32609391962
2007/3/5,63.713902,64.105904,62.0471,62.0471,40.14344,76199099681
2007/3/6,62.357399,64.6231,62.357399,64.1306,41.491421,68872606
2007/3/7,65.1157,65.1157,64.229103,64.524597,41.746326,52956595
2007/3/8,65.017197,65.017197,64.032097,64.918701,42.001312,42735388
2007/3/9,65.6082,65.706703,64.918701,65.509697,42.383678,38752071
2007/3/12,65.6082,66.199303,65.411201,66.199303,42.829842,36451817
2007/3/13,66.987396,68.070999,66.790398,68.070999,44.040802,88232907
2007/3/14,66.494797,67.184402,66.396301,66.888901,43.276001,49611787
2007/3/15,67.578499,68.267998,67.479897,67.972504,43.97707,39082999
2007/3/16,67.972504,68.169502,67.479897,67.972504,43.97707,32378155
2007/3/19,67.972504,68.070999,67.578499,67.972504,43.97707,24381067
2007/3/20,67.972504,68.464996,67.972504,68.169502,44.104527,27396978
2007/3/21,68.662102,68.957603,68.366501,68.662102,44.423225,36829440
2007/3/22,69.548698,69.745697,69.056099,69.154602,44.741867,64008168
2007/3/23,69.056099,69.154602,68.662102,68.957603,44.61441,52240938
2007/3/26,68.957603,69.154602,68.8591,68.957603,44.61441,17781795
2007/3/27,68.957603,69.647202,68.169502,68.169502,44.104527,47981510
2007/3/28,67.381401,67.972504,66.987396,67.282898,43.530907,37260865
2007/3/29,66.494797,68.070999,66.494797,67.677002,43.785885,58493041
2007/3/30,66.987396,67.479897,66.691902,66.888901,43.276001,40987357
2007/4/2,66.790398,67.578499,66.494797,67.184402,43.467186,25540330
2007/4/3,67.085899,67.282898,66.691902,66.987396,43.339722,27851750
2007/4/4,66.987396,68.563599,66.987396,68.267998,44.168251,57533755
2007/4/9,68.464996,68.760597,67.677002,67.972504,43.97707,43425667
2007/4/10,68.169502,68.169502,67.184402,67.479897,43.658363,38949003
2007/4/11,67.578499,68.366501,67.578499,68.267998,44.168251,30941765
2007/4/12,67.479897,68.267998,67.282898,67.479897,43.658363,29913452
2007/4/13,68.267998,68.366501,67.085899,67.282898,43.530907,15635839
2007/4/16,67.677002,68.070999,66.494797,66.494797,43.021019,26257002
2007/4/17,67.677002,67.972504,66.790398,66.987396,43.339722,29041467
2007/4/18,66.5933,67.677002,66.5933,67.578499,43.722153,47689156
2007/4/19,67.479897,67.479897,66.199303,66.396301,42.957291,71378929
2007/4/20,66.396301,66.888901,66.297798,66.494797,43.021019,36506633
2007/4/23,66.987396,68.169502,66.888901,67.578499,43.722153,50902000
2007/4/24,67.775497,68.957603,67.578499,68.760597,44.48695,62405299
2007/4/25,68.366501,68.662102,67.677002,68.267998,44.168251,26780802
2007/4/26,69.351601,69.450203,68.662102,68.8591,44.550678,54886332
2007/4/27,68.8591,68.957603,67.677002,67.972504,43.97707,37065962
2007/4/30,67.677002,67.677002,66.888901,67.677002,43.785885,41678652
2007/5/2,67.677002,67.677002,66.987396,66.987396,43.339722,49526517
2007/5/3,66.987396,67.578499,66.987396,67.381401,43.594635,63168667
2007/5/4,67.479897,68.169502,67.381401,68.070999,44.040802,43466272
2007/5/7,68.464996,68.563599,67.381401,67.479897,43.658363,40177294
2007/5/8,67.479897,67.479897,66.790398,66.987396,43.339722,29353107
2007/5/9,66.888901,67.479897,66.691902,66.987396,43.339722,33224762
2007/5/10,67.479897,67.677002,67.282898,67.479897,43.658363,38463778
2007/5/11,66.494797,66.987396,66.494797,66.494797,43.021019,48734726
2007/5/14,66.494797,66.691902,65.805298,66.199303,42.829842,59656364
2007/5/15,65.903801,66.199303,65.312698,65.509697,42.383678,52371888
2007/5/16,66.002296,66.002296,65.411201,65.6082,42.447407,41476643
2007/5/17,66.199303,67.085899,66.1008,66.691902,43.14854,50899969
2007/5/18,67.775497,67.874001,67.184402,67.479897,43.658363,83547130
2007/5/21,67.775497,68.366501,67.479897,68.169502,44.104527,69019798
2007/5/22,67.972504,68.070999,67.381401,67.381401,43.594635,27513716
2007/5/23,67.874001,68.169502,67.775497,67.874001,43.913345,61157721
2007/5/24,67.479897,67.874001,67.184402,67.479897,43.658363,44111886
2007/5/25,66.5933,66.790398,65.903801,66.396301,42.957291,68090967
2007/5/28,66.888901,66.888901,66.494797,66.5933,43.084747,30897100
2007/5/29,66.888901,67.578499,66.790398,67.578499,43.722153,50855304
2007/5/30,66.888901,67.479897,66.494797,66.987396,43.339722,48759089
2007/5/31,67.479897,67.677002,67.184402,67.184402,43.467186,48873797
2007/6/1,67.775497,67.972504,67.578499,67.775497,43.849609,65352182
2007/6/4,67.972504,68.464996,67.972504,68.070999,44.040802,65067950
2007/6/5,68.070999,68.267998,67.677002,67.972504,43.97707,46546135
2007/6/6,67.972504,68.366501,67.578499,67.874001,43.913345,90103767
2007/6/7,67.677002,67.972504,67.479897,67.972504,43.97707,90202233
2007/6/8,65.342201,65.342201,64.6492,64.748199,43.814857,143994159
2007/6/11,65.342201,65.342201,64.847198,64.946198,43.948841,52761866
2007/6/12,64.847198,64.946198,64.154198,64.154198,43.412895,58542480
2007/6/13,64.154198,64.154198,63.2631,63.461102,42.943882,53593152
2007/6/14,64.055199,64.451202,63.9562,64.352203,43.54689,63326158
2007/6/15,65.045197,65.144203,64.6492,65.045197,44.015831,76806514
2007/6/20,65.837196,67.817299,65.837196,67.619301,45.757717,156874535
2007/6/21,67.916298,68.708298,67.025299,68.5103,46.360653,144017391
2007/6/22,69.005302,69.005302,67.619301,68.312302,46.226673,61035326
2007/6/25,68.312302,69.698303,68.213303,69.698303,47.164566,98997689
2007/6/26,69.2033,69.302299,68.312302,68.411301,46.293667,43949031
2007/6/27,68.312302,69.104301,67.916298,68.807297,46.561638,45260098
2007/6/28,69.500298,69.896301,68.906303,69.698303,47.164566,76420669
2007/6/29,70.292397,70.292397,69.2033,70.193398,47.499603,65587699
2007/7/2,70.193398,70.292397,69.2033,70.292397,47.566586,34884688
2007/7/3,70.391403,71.183403,70.391403,70.490402,47.700584,45479282
2007/7/4,71.084396,71.282402,70.6884,71.183403,48.169533,45053034
2007/7/5,70.6884,70.886398,70.094398,70.6884,47.834572,49550863
2007/7/6,70.193398,70.292397,69.401299,69.797302,47.231567,41336997
2007/7/9,69.797302,71.282402,69.599297,71.282402,48.236526,54256766
2007/7/10,71.282402,71.876404,70.6884,71.282402,48.236526,83992132
2007/7/11,71.084396,71.876404,70.6884,71.678398,48.504498,62059534
2007/7/12,71.777397,72.173401,70.490402,70.985397,48.035542,66911897
2007/7/13,71.975403,72.371399,71.282402,72.2724,48.906452,87624333
2007/7/16,72.2724,72.2724,70.886398,71.777397,48.571484,47211547
2007/7/17,72.074402,72.074402,70.589401,71.975403,48.705479,30858561
2007/7/18,71.084396,71.4804,70.292397,70.292397,47.566586,42577359459
2007/7/19,69.2033,69.599297,68.708298,69.302299,46.896595,66622007
2007/7/20,69.302299,69.302299,68.114304,68.708298,46.49464,70424910
2007/7/23,68.015297,68.213303,67.619301,68.015297,46.025692,55621366
2007/7/24,68.312302,70.589401,68.312302,70.589401,47.767578,79181181949
2007/7/25,69.2033,69.302299,68.609299,68.906303,46.628628,43271276
2007/7/26,69.302299,69.302299,67.421303,67.520302,45.690731,74248014
2007/7/27,64.352203,64.748199,63.362099,63.362099,42.876888,259580180
2007/7/30,62.669102,64.6492,62.4711,64.352203,43.54689,124382696
2007/7/31,64.352203,64.550201,63.9562,64.352203,43.54689,108052941
2007/8/1,63.362099,63.857101,60.688999,60.688999,41.068012,184354421
2007/8/2,61.382099,63.164101,61.084999,63.164101,42.742905,96617971
2007/8/3,63.758099,63.857101,62.273102,63.2631,42.809898,43447027
2007/8/6,61.877102,62.768101,61.778099,61.976101,41.938992,51372014
2007/8/7,62.174099,62.273102,60.59,60.688999,41.068012,68951222
2007/8/8,60.787998,62.174099,60.194,62.174099,42.072971,79317541
2007/8/9,63.461102,63.6591,62.570099,63.164101,42.742905,50910413
2007/8/10,60.491001,61.6791,60.491001,60.887001,41.202,79525615
2007/8/13,61.877102,61.976101,60.986,61.382099,41.537033,60228282
2007/8/14,61.580101,62.0751,60.887001,61.2831,41.470036,42393527
2007/8/15,60.887001,60.887001,60.095001,60.391998,40.867035,70863279
2007/8/16,59.402,59.500999,58.0159,58.511002,39.59417,116610229
2007/8/17,58.511002,59.699001,58.0159,58.411999,39.527176,77250944
2007/8/20,61.382099,61.6791,60.194,61.580101,41.671013,62321142
2007/8/21,60.887001,61.382099,59.896999,61.2831,41.470036,50454873
2007/8/22,60.887001,60.887001,60.095001,60.292999,40.800041,36245249
2007/8/23,61.877102,62.372101,61.6791,62.174099,42.072971,81387169
2007/8/24,62.372101,62.372101,60.887001,60.986,41.26899,55273903
2007/8/27,61.778099,61.976101,60.787998,60.986,41.26899,39349185
2007/8/28,60.194,60.887001,59.995998,60.787998,41.135006,37855296
2007/8/29,59.006001,59.699001,59.006001,59.599998,40.331093,51182121
2007/8/30,60.194,60.391998,59.798,59.896999,40.53207,32552443
2007/8/31,59.995998,62.0751,59.995998,62.0751,42.005978,57537464
2007/9/3,62.0751,62.0751,61.184101,61.976101,41.938992,29107104
2007/9/4,61.184101,61.877102,60.787998,60.986,41.26899,18916537
2007/9/5,61.976101,62.0751,61.084999,61.184101,41.403042,30499987
2007/9/6,61.184101,61.976101,60.491001,61.580101,41.671013,39366356
2007/9/7,62.174099,62.174099,60.887001,61.382099,41.537033,26939500
2007/9/10,60.688999,60.688999,59.699001,60.59,41.001019,33192825814
2007/9/11,60.887001,60.887001,60.194,60.688999,41.068012,19271071
2007/9/12,60.391998,61.184101,60.391998,60.887001,41.202,31121178
2007/9/13,60.887001,60.887001,59.798,59.995998,40.59906,31171681
2007/9/14,60.787998,61.184101,60.292999,61.184101,41.403042,46905497
2007/9/17,61.382099,61.382099,59.896999,60.194,40.733047,29274775
2007/9/18,null,null,null,null,null,null
2007/9/19,61.6791,61.778099,60.194,60.787998,41.135006,87697058
2007/9/20,61.084999,61.481098,60.292999,60.391998,40.867035,67565410029
2007/9/21,60.887001,61.184101,60.391998,60.887001,41.202,30268681
2007/9/26,60.391998,61.184101,60.391998,60.887001,41.202,87819276
2007/9/27,61.580101,62.966099,61.084999,62.966099,42.608913,75288383
2007/9/28,62.966099,63.2631,62.4711,62.966099,42.608913,66759376
2007/10/1,62.8671,63.560101,62.8671,63.2631,42.809898,59374776
2007/10/2,64.253197,64.6492,63.857101,64.253197,43.479889,110099337
2007/10/3,64.6492,64.6492,64.055199,64.352203,43.54689,78886242
2007/10/4,63.560101,64.352203,63.2631,63.560101,43.010872,40264306
2007/10/5,63.560101,64.352203,63.362099,63.9562,43.278915,27759675
2007/10/8,64.847198,64.946198,63.857101,64.352203,43.54689,64394809
2007/10/9,64.6492,64.6492,63.362099,64.154198,43.412895,42308682
2007/10/11,64.352203,64.352203,62.372101,62.669102,42.407936,81860890
2007/10/12,61.976101,61.976101,60.59,60.688999,41.068012,79288249
2007/10/15,60.688999,62.273102,60.59,62.273102,42.139969,90365655
2007/10/16,61.184101,62.174099,61.184101,61.778099,41.805004,80164987328
2007/10/17,62.0751,62.0751,60.986,61.382099,41.537033,47351947
2007/10/18,61.6791,62.273102,61.184101,62.273102,42.139969,32670621
2007/10/19,62.273102,62.273102,61.2831,61.382099,41.537033,26892027
2007/10/22,59.402,59.995998,59.006001,59.995998,40.59906,80311447
2007/10/23,59.995998,61.084999,59.995998,60.887001,41.202,35098822
2007/10/24,60.986,61.481098,59.995998,60.194,40.733047,33074648
2007/10/25,59.896999,60.688999,59.798,60.491001,40.934025,46308547
2007/10/26,60.391998,61.184101,60.391998,60.986,41.26899,72908665
2007/10/29,61.382099,63.362099,61.382099,63.2631,42.809898,83796179
